action,month,day,hour,count,sum,avg,std,step
CASH_OUT,1,95,12,5,70700,14140.0,10797.88173671114,2268
PAYMENT,1,95,12,123,2023235,16449.065040650406,48342.5774616443,2268
TRANSFER,1,95,12,174,2286510,13140.862068965518,27272.93400626975,2268
CASH_IN,1,95,13,1,20500,20500.0,0.0,2269
CASH_OUT,1,95,13,6,24650,4108.333333333333,5637.2348422490495,2269
PAYMENT,1,95,13,117,1612645,13783.290598290598,26915.96525941173,2269
TRANSFER,1,95,13,181,2670315,14753.121546961325,28177.147489028717,2269
CASH_IN,1,95,14,5,5705,1141.0,560.2722552473931,2270
CASH_OUT,1,95,14,3,9055,3018.3333333333335,2925.74919180256,2270
PAYMENT,1,95,14,131,1095715,8364.236641221374,13824.174609848149,2270
TRANSFER,1,95,14,235,2272135,9668.659574468085,16225.304463286666,2270
CASH_IN,1,95,15,8,39405,4925.625,7644.202022027637,2271
CASH_OUT,1,95,15,3,16600,5533.333333333333,6033.3103130315885,2271
PAYMENT,1,95,15,133,1739825,13081.390977443609,48887.158525470295,2271
TRANSFER,1,95,15,204,2467185,12094.04411764706,20895.24732520042,2271
CASH_IN,1,95,16,3,4150,1383.3333333333333,577.3502691896257,2272
CASH_OUT,1,95,16,2,15550,7775.0,6682.159082212874,2272
PAYMENT,1,95,16,141,2125640,15075.460992907801,37369.04043695562,2272
TRANSFER,1,95,16,170,2346200,13801.176470588236,26319.8264992557,2272
CASH_IN,1,95,17,7,41375,5910.714285714285,10871.195284087298,2273
CASH_OUT,1,95,17,8,12405,1550.625,1593.0663099372678,2273
PAYMENT,1,95,17,129,1463180,11342.480620155038,30134.7096588025,2273
TRANSFER,1,95,17,192,2457915,12801.640625,24775.73785316196,2273
CASH_IN,1,95,18,5,44800,8960.0,17631.44917469917,2274
CASH_OUT,1,95,18,5,353255,70651.0,131448.8736353416,2274
PAYMENT,1,95,18,119,1163365,9776.176470588236,25665.847919982003,2274
TRANSFER,1,95,18,204,2337085,11456.299019607843,38100.76213508961,2274
CASH_IN,1,95,19,5,35700,7140.0,13065.814172871127,2275
CASH_OUT,1,95,19,1,2050,2050.0,0.0,2275
PAYMENT,1,95,19,156,2225180,14263.97435897436,40246.900961512416,2275
TRANSFER,1,95,19,208,3008075,14461.899038461539,66007.50352511278,2275
CASH_IN,1,95,20,5,10715,2143.0,3055.649685418798,2276
CASH_OUT,1,95,20,5,58050,11610.0,14326.260852015783,2276
PAYMENT,1,95,20,131,1035760,7906.564885496183,11116.980499079385,2276
TRANSFER,1,95,20,219,2305365,10526.780821917808,27668.10714120916,2276
CASH_IN,1,95,21,6,9300,1550.0,547.7225575051662,2277
CASH_OUT,1,95,21,8,49050,6131.25,6525.222355269917,2277
PAYMENT,1,95,21,147,1467900,9985.714285714286,16586.05706734111,2277
TRANSFER,1,95,21,226,3066730,13569.601769911504,59680.20201463277,2277
CASH_IN,1,95,22,4,25605,6401.25,9439.38590428424,2278
CASH_OUT,1,95,22,6,38765,6460.833333333333,11062.955037722366,2278
PAYMENT,1,95,22,157,1738375,11072.452229299362,24599.923230661392,2278
TRANSFER,1,95,22,234,2412965,10311.81623931624,20744.122886930196,2278
CASH_IN,1,95,23,7,36800,5257.142857142857,11131.053730121743,2279
CASH_OUT,1,95,23,3,73550,24516.666666666668,13048.02028406353,2279
PAYMENT,1,95,23,113,1240205,10975.265486725664,24803.21669483678,2279
TRANSFER,1,95,23,188,2902465,15438.643617021276,33388.05229396605,2279
CASH_IN,1,96,0,5,11250,2250.0,1303.8404810405298,2280
CASH_OUT,1,96,0,1,6250,6250.0,0.0,2280
PAYMENT,1,96,0,116,4351740,37515.0,255391.71138196453,2280
TRANSFER,1,96,0,181,2466975,13629.696132596686,30864.16297515862,2280
CASH_IN,1,96,1,2,30550,15275.0,20117.187924757276,2281
CASH_OUT,1,96,1,2,3100,1550.0,707.1067811865476,2281
PAYMENT,1,96,1,64,1036890,16201.40625,34753.93413231962,2281
TRANSFER,1,96,1,156,3203085,20532.596153846152,109916.16230251711,2281
CASH_IN,1,96,2,4,36050,9012.5,14347.55350806076,2282
CASH_OUT,1,96,2,1,1050,1050.0,0.0,2282
PAYMENT,1,96,2,41,427755,10433.048780487805,21437.160285298072,2282
TRANSFER,1,96,2,77,819720,10645.714285714286,19924.201854751223,2282
CASH_IN,1,96,3,3,4150,1383.3333333333333,577.3502691896257,2283
PAYMENT,1,96,3,44,635270,14437.954545454546,33020.65948305031,2283
TRANSFER,1,96,3,73,691590,9473.835616438357,15777.858288343421,2283
CASH_IN,1,96,4,1,1050,1050.0,0.0,2284
CASH_OUT,1,96,4,4,6200,1550.0,577.3502691896257,2284
PAYMENT,1,96,4,32,482840,15088.75,26310.535820490055,2284
TRANSFER,1,96,4,51,378275,7417.156862745098,8565.955828446817,2284
CASH_IN,1,96,5,1,10500,10500.0,0.0,2285
CASH_OUT,1,96,5,1,1050,1050.0,0.0,2285
PAYMENT,1,96,5,26,378520,14558.461538461539,28326.616627095824,2285
TRANSFER,1,96,5,909,31877260,35068.49284928493,37459.803175516856,2285
CASH_IN,1,96,6,2,10100,5050.0,4242.640687119285,2286
CASH_OUT,1,96,6,2,4100,2050.0,1414.213562373095,2286
PAYMENT,1,96,6,34,1787575,52575.73529411765,197176.95128584973,2286
TRANSFER,1,96,6,108,3162140,29279.074074074073,65225.258263113006,2286
CASH_IN,1,96,7,1,1050,1050.0,0.0,2287
CASH_OUT,1,96,7,3,3705,1235.0,1034.9758451287644,2287
PAYMENT,1,96,7,58,693935,11964.396551724138,18328.640134796282,2287
TRANSFER,1,96,7,89,1376180,15462.696629213484,56135.69389443043,2287
CASH_IN,1,96,8,4,30150,7537.5,8797.762499635915,2288
CASH_OUT,1,96,8,1,1250,1250.0,0.0,2288
PAYMENT,1,96,8,70,1433655,20480.785714285714,38830.57620338319,2288
TRANSFER,1,96,8,117,1864490,15935.811965811965,38817.1796859932,2288
CASH_IN,1,96,9,4,5200,1300.0,500.0,2289
CASH_OUT,1,96,9,4,54030,13507.5,17485.424644543236,2289
PAYMENT,1,96,9,73,2917975,39972.260273972606,171573.0384539893,2289
TRANSFER,1,96,9,145,1964190,13546.137931034482,20369.051464176908,2289
CASH_IN,1,96,10,2,2100,1050.0,0.0,2290
CASH_OUT,1,96,10,5,5920,1184.0,1105.8333961316234,2290
PAYMENT,1,96,10,100,1514950,15149.5,50844.35740621082,2290
TRANSFER,1,96,10,194,3087240,15913.60824742268,40286.36961887399,2290
CASH_IN,1,96,11,2,11550,5775.0,6682.159082212874,2291
CASH_OUT,1,96,11,5,75455,15091.0,14538.518837900923,2291
PAYMENT,1,96,11,96,1454330,15149.270833333334,31256.093367863712,2291
TRANSFER,1,96,11,212,4174240,19689.811320754718,57159.39310684973,2291
CASH_IN,1,96,12,1,4950,4950.0,0.0,2292
CASH_OUT,1,96,12,6,72785,12130.833333333334,12768.292922966119,2292
PAYMENT,1,96,12,97,1299155,13393.350515463917,44476.23795425327,2292
TRANSFER,1,96,12,262,6395065,24408.64503816794,59186.383617552565,2292
CASH_IN,1,96,13,6,14300,2383.3333333333335,1505.545305418162,2293
CASH_OUT,1,96,13,3,32600,10866.666666666666,17002.96542763448,2293
PAYMENT,1,96,13,122,1588395,13019.631147540984,22289.32536610399,2293
TRANSFER,1,96,13,270,5469910,20258.925925925927,45556.05462877812,2293
CASH_IN,1,96,14,6,9300,1550.0,547.7225575051662,2294
CASH_OUT,1,96,14,5,39450,7890.0,5584.062141488041,2294
PAYMENT,1,96,14,125,1137795,9102.36,14884.890173400461,2294
TRANSFER,1,96,14,270,5065910,18762.62962962963,26543.975032603175,2294
CASH_IN,1,96,15,12,33000,2750.0,1904.0626422086395,2295
CASH_OUT,1,96,15,4,57500,14375.0,13480.139712431272,2295
PAYMENT,1,96,15,140,1572635,11233.107142857143,23107.60026693278,2295
TRANSFER,1,96,15,258,6682780,25902.248062015504,88452.21606403432,2295
CASH_IN,1,96,16,5,10650,2130.0,912.1403400793104,2296
CASH_OUT,1,96,16,5,109050,21810.0,18920.372617895242,2296
PAYMENT,1,96,16,147,1994685,13569.285714285714,27006.64388703446,2296
TRANSFER,1,96,16,215,2985235,13884.813953488372,31368.185076793237,2296
CASH_IN,1,96,17,5,38150,7630.0,6896.067720085121,2297
CASH_OUT,1,96,17,9,46635,5181.666666666667,9600.922481720181,2297
PAYMENT,1,96,17,145,1564040,10786.48275862069,34294.397644007775,2297
TRANSFER,1,96,17,238,4033700,16948.319327731093,44544.15284466249,2297
CASH_IN,1,96,18,4,11200,2800.0,2362.907813126304,2298
CASH_OUT,1,96,18,4,53400,13350.0,13792.932973084442,2298
PAYMENT,1,96,18,138,2012640,14584.347826086956,46863.33094395666,2298
TRANSFER,1,96,18,184,3160930,17178.967391304348,56089.44339050669,2298
CASH_IN,1,96,19,14,34250,2446.4285714285716,3242.889516709198,2299
CASH_OUT,1,96,19,3,27345,9115.0,8900.417125056556,2299
PAYMENT,1,96,19,176,2205280,12530.0,33980.436211780114,2299
TRANSFER,1,96,19,236,3491520,14794.57627118644,33574.00205944736,2299
CASH_IN,1,96,20,7,131750,18821.428571428572,34889.08445754509,2300
CASH_OUT,1,96,20,4,48400,12100.0,12267.64035990622,2300
PAYMENT,1,96,20,152,2993880,19696.57894736842,89517.64633729242,2300
TRANSFER,1,96,20,235,2698935,11484.829787234043,22640.299812765934,2300
CASH_IN,1,96,21,15,38685,2579.0,2592.8488193490957,2301
CASH_OUT,1,96,21,6,38750,6458.333333333333,11805.101298450034,2301
PAYMENT,1,96,21,171,2447740,14314.269005847953,46810.9536913308,2301
TRANSFER,1,96,21,266,2885140,10846.390977443609,21582.879399010213,2301
CASH_IN,1,96,22,4,16200,4050.0,3829.708431025352,2302
CASH_OUT,1,96,22,7,48305,6900.714285714285,10957.775180426084,2302
PAYMENT,1,96,22,152,1519245,9995.032894736842,18704.43449294571,2302
TRANSFER,1,96,22,229,3874390,16918.733624454148,72619.62178451566,2302
CASH_IN,1,96,23,5,10850,2170.0,1359.0437814875575,2303
CASH_OUT,1,96,23,6,25565,4260.833333333333,3375.1006157841675,2303
PAYMENT,1,96,23,139,1205145,8670.107913669064,18149.8742406673,2303
TRANSFER,1,96,23,251,3128580,12464.462151394422,27947.60784771322,2303
CASH_IN,1,97,0,10,24500,2450.0,1478.738200854589,2304
CASH_OUT,1,97,0,4,31650,7912.5,10655.622537734089,2304
PAYMENT,1,97,0,101,7138040,70673.66336633664,391283.8274947554,2304
TRANSFER,1,97,0,207,2435210,11764.299516908213,27355.81066790388,2304
CASH_IN,1,97,1,1,5050,5050.0,0.0,2305
CASH_OUT,1,97,1,2,3100,1550.0,707.1067811865476,2305
PAYMENT,1,97,1,64,581465,9085.390625,15387.089421873658,2305
TRANSFER,1,97,1,158,3582920,22676.708860759492,157985.65280015706,2305
CASH_IN,1,97,2,4,35055,8763.75,10712.123486187662,2306
CASH_OUT,1,97,2,2,4500,2250.0,282.842712474619,2306
PAYMENT,1,97,2,40,632700,15817.5,33106.23349391843,2306
TRANSFER,1,97,2,89,923790,10379.662921348314,21988.88397884455,2306
CASH_IN,1,97,3,1,10500,10500.0,0.0,2307
PAYMENT,1,97,3,32,779030,24344.6875,88468.52822894686,2307
TRANSFER,1,97,3,80,669255,8365.6875,34630.15578525794,2307
CASH_IN,1,97,4,3,24050,8016.666666666667,6115.622072474175,2308
CASH_OUT,1,97,4,1,8050,8050.0,0.0,2308
PAYMENT,1,97,4,26,455880,17533.846153846152,24213.11616903914,2308
TRANSFER,1,97,4,51,353040,6922.35294117647,9881.43953849545,2308
CASH_IN,1,97,5,2,31550,15775.0,20824.294705943823,2309
PAYMENT,1,97,5,19,269110,14163.684210526315,24991.308313653168,2309
TRANSFER,1,97,5,93,1589220,17088.387096774193,20483.173889503985,2309
CASH_IN,1,97,6,3,18600,6200.0,8069.541498747001,2310
PAYMENT,1,97,6,26,397375,15283.653846153846,23580.955899101813,2310
TRANSFER,1,97,6,38,244315,6429.3421052631575,11688.895236624108,2310
CASH_IN,1,97,7,2,13100,6550.0,2121.3203435596424,2311
CASH_OUT,1,97,7,2,16455,8227.5,10284.868132358333,2311
PAYMENT,1,97,7,27,252035,9334.62962962963,14458.271915433976,2311
TRANSFER,1,97,7,70,880840,12583.42857142857,47616.43219400346,2311
CASH_IN,1,97,8,2,14250,7125.0,4772.970773009196,2312
CASH_OUT,1,97,8,1,3450,3450.0,0.0,2312
PAYMENT,1,97,8,49,336140,6860.0,9535.353187830364,2312
TRANSFER,1,97,8,81,792990,9790.0,19527.398588265667,2312
CASH_IN,1,97,9,1,3050,3050.0,0.0,2313
PAYMENT,1,97,9,44,836935,19021.25,76196.2429499003,2313
TRANSFER,1,97,9,96,1171900,12207.291666666666,23240.155334165484,2313
CASH_IN,1,97,10,2,27550,13775.0,15167.440456451444,2314
PAYMENT,1,97,10,83,1209160,14568.192771084337,32711.89468696618,2314
TRANSFER,1,97,10,134,1473345,10995.111940298508,17996.356967039726,2314
CASH_IN,1,97,11,5,55150,11030.0,16512.139473732652,2315
CASH_OUT,1,97,11,4,35600,8900.0,6699.875620736055,2315
PAYMENT,1,97,11,96,2167410,22577.1875,110833.2552431627,2315
TRANSFER,1,97,11,184,1948705,10590.78804347826,22690.420405993595,2315
CASH_IN,1,97,12,4,25650,6412.5,7584.564918306125,2316
CASH_OUT,1,97,12,2,30965,15482.5,21237.952172937956,2316
PAYMENT,1,97,12,112,1397775,12480.13392857143,20997.272886629708,2316
TRANSFER,1,97,12,194,1767210,9109.329896907217,16590.58337740181,2316
CASH_IN,1,97,13,3,41250,13750.0,4763.139720814413,2317
CASH_OUT,1,97,13,8,74350,9293.75,10797.699407744225,2317
PAYMENT,1,97,13,136,1359145,9993.713235294117,24685.51420327557,2317
TRANSFER,1,97,13,180,2709060,15050.333333333334,34032.641616821275,2317
CASH_OUT,1,97,14,3,13600,4533.333333333333,5191.419202234908,2318
PAYMENT,1,97,14,132,1328845,10067.007575757576,28545.50025274267,2318
TRANSFER,1,97,14,198,1745775,8817.045454545454,18394.629664396867,2318
CASH_IN,1,97,15,5,11105,2221.0,1581.2036554473304,2319
CASH_OUT,1,97,15,5,13250,2650.0,1176.860229593982,2319
PAYMENT,1,97,15,124,1183410,9543.629032258064,18062.871875247005,2319
TRANSFER,1,97,15,160,1743015,10893.84375,26179.31269080328,2319
CASH_IN,1,97,16,6,9725,1620.8333333333333,1129.205103896837,2320
CASH_OUT,1,97,16,8,36250,4531.25,6179.57103804833,2320
PAYMENT,1,97,16,106,738380,6965.8490566037735,10021.153447338002,2320
TRANSFER,1,97,16,171,4046620,23664.444444444445,158594.9569616264,2320
CASH_IN,1,97,17,4,9200,2300.0,1892.9694486000913,2321
CASH_OUT,1,97,17,7,46000,6571.428571428572,10854.64021908208,2321
PAYMENT,1,97,17,138,2172670,15743.985507246376,50465.15376196497,2321
TRANSFER,1,97,17,189,2243310,11869.36507936508,24917.09791977524,2321
CASH_IN,1,97,18,9,36900,4100.0,6190.516941257814,2322
CASH_OUT,1,97,18,3,12615,4205.0,5541.238579956651,2322
PAYMENT,1,97,18,129,1488510,11538.837209302326,45165.954063319135,2322
TRANSFER,1,97,18,200,2560645,12803.225,25172.042863741615,2322
CASH_IN,1,97,19,8,39495,4936.875,10361.936849250586,2323
CASH_OUT,1,97,19,13,77850,5988.461538461538,10889.619557292353,2323
PAYMENT,1,97,19,129,1104660,8563.255813953489,15836.210751233564,2323
TRANSFER,1,97,19,213,2783810,13069.530516431925,52801.61218696543,2323
CASH_IN,1,97,20,1,1050,1050.0,0.0,2324
CASH_OUT,1,97,20,7,41595,5942.142857142857,10041.688875691703,2324
PAYMENT,1,97,20,140,1518225,10844.464285714286,16926.752660986025,2324
TRANSFER,1,97,20,188,2564990,13643.563829787234,42978.80754425819,2324
CASH_IN,1,97,21,5,23700,4740.0,3880.141749988008,2325
CASH_OUT,1,97,21,5,52865,10573.0,11903.2409452216,2325
PAYMENT,1,97,21,125,920980,7367.84,13925.493364978653,2325
TRANSFER,1,97,21,200,2672595,13362.975,68627.69995438812,2325
CASH_IN,1,97,22,3,33600,11200.0,16721.767251101184,2326
CASH_OUT,1,97,22,6,30850,5141.666666666667,6797.971511169098,2326
PAYMENT,1,97,22,128,1317950,10296.484375,20887.070373867744,2326
TRANSFER,1,97,22,176,2187170,12427.102272727272,41050.7965659383,2326
CASH_IN,1,97,23,5,9860,1972.0,2577.5778358761545,2327
CASH_OUT,1,97,23,8,48350,6043.75,4893.90564886574,2327
PAYMENT,1,97,23,110,874160,7946.909090909091,11182.002680048588,2327
TRANSFER,1,97,23,159,1207270,7592.893081761006,18892.688001751743,2327
CASH_IN,1,98,0,7,103705,14815.0,13053.035726093247,2328
CASH_OUT,1,98,0,3,9350,3116.6666666666665,3579.57166897568,2328
PAYMENT,1,98,0,72,1500525,20840.625,64984.55570005424,2328
TRANSFER,1,98,0,147,1624495,11050.986394557824,25497.30968644317,2328
CASH_IN,1,98,1,2,1160,580.0,176.7766952966369,2329
CASH_OUT,1,98,1,1,3050,3050.0,0.0,2329
PAYMENT,1,98,1,63,686135,10891.031746031746,18674.404148172936,2329
TRANSFER,1,98,1,126,1699950,13491.666666666666,49495.71227086241,2329
CASH_IN,1,98,2,2,2555,1277.5,1092.479976933216,2330
CASH_OUT,1,98,2,3,2795,931.6666666666666,204.95934556231714,2330
PAYMENT,1,98,2,48,582550,12136.458333333334,20946.048526914183,2330
TRANSFER,1,98,2,76,388920,5117.368421052632,6428.073349181397,2330
CASH_IN,1,98,3,3,6150,2050.0,1000.0,2331
CASH_OUT,1,98,3,1,1050,1050.0,0.0,2331
PAYMENT,1,98,3,25,192575,7703.0,10304.493861903165,2331
TRANSFER,1,98,3,61,503330,8251.311475409837,12137.330256335868,2331
CASH_IN,1,98,4,5,38700,7740.0,12742.860746315955,2332
PAYMENT,1,98,4,23,137090,5960.434782608696,7460.298695129664,2332
TRANSFER,1,98,4,70,489500,6992.857142857143,14965.860898827841,2332
CASH_IN,1,98,5,4,12800,3200.0,2589.0796305508516,2333
CASH_OUT,1,98,5,1,2050,2050.0,0.0,2333
PAYMENT,1,98,5,19,452915,23837.63157894737,46183.291361956784,2333
TRANSFER,1,98,5,141,4459885,31630.390070921985,31455.510811024396,2333
CASH_IN,1,98,6,3,5650,1883.3333333333333,288.67513459481285,2334
CASH_OUT,1,98,6,2,2600,1300.0,353.5533905932738,2334
PAYMENT,1,98,6,26,233460,8979.23076923077,13773.035300347392,2334
TRANSFER,1,98,6,49,621645,12686.632653061224,18308.522189923235,2334
CASH_IN,1,98,7,1,1150,1150.0,0.0,2335
CASH_OUT,1,98,7,7,27050,3864.285714285714,1971.82535689529,2335
PAYMENT,1,98,7,34,295085,8678.970588235294,14288.943637366481,2335
TRANSFER,1,98,7,45,348205,7737.888888888889,16826.51230839732,2335
CASH_IN,1,98,8,1,1050,1050.0,0.0,2336
CASH_OUT,1,98,8,2,1655,827.5,456.08387386532314,2336
PAYMENT,1,98,8,41,1731145,42223.04878048781,124940.19541303575,2336
TRANSFER,1,98,8,50,352050,7041.0,13350.789971276714,2336
CASH_IN,1,98,9,5,36750,7350.0,6273.256729960922,2337
CASH_OUT,1,98,9,6,15500,2583.3333333333335,1821.7207982198224,2337
PAYMENT,1,98,9,73,484785,6640.890410958904,9047.456531106844,2337
TRANSFER,1,98,9,70,662575,9465.357142857143,14837.633173924125,2337
CASH_IN,1,98,10,1,10500,10500.0,0.0,2338
CASH_OUT,1,98,10,1,2850,2850.0,0.0,2338
PAYMENT,1,98,10,69,391945,5680.36231884058,7937.652653411227,2338
TRANSFER,1,98,10,108,1146070,10611.75925925926,23681.53025842618,2338
CASH_IN,1,98,11,4,25000,6250.0,4968.400144915866,2339
CASH_OUT,1,98,11,2,7600,3800.0,2474.8737341529163,2339
PAYMENT,1,98,11,100,923235,9232.35,25175.06246122872,2339
TRANSFER,1,98,11,133,1240090,9323.984962406015,15332.281882090916,2339
CASH_IN,1,98,12,3,9150,3050.0,2000.0,2340
CASH_OUT,1,98,12,4,24105,6026.25,9670.354504877265,2340
PAYMENT,1,98,12,121,3231835,26709.380165289258,186282.37159123315,2340
TRANSFER,1,98,12,151,1646825,10906.125827814569,23416.440650194083,2340
CASH_IN,1,98,13,7,15350,2192.8571428571427,1573.5915849388864,2341
CASH_OUT,1,98,13,4,20355,5088.75,4956.46106107977,2341
PAYMENT,1,98,13,114,1281385,11240.219298245614,33229.57965927366,2341
TRANSFER,1,98,13,154,1347410,8749.415584415585,16401.49221001095,2341
CASH_IN,1,98,14,2,3400,1700.0,494.9747468305833,2342
CASH_OUT,1,98,14,4,16655,4163.75,2902.7153236237273,2342
PAYMENT,1,98,14,102,1558600,15280.392156862745,29104.026342580866,2342
TRANSFER,1,98,14,161,1717215,10665.931677018634,23334.61279813858,2342
CASH_IN,1,98,15,5,29700,5940.0,8242.299436443693,2343
CASH_OUT,1,98,15,3,33300,11100.0,12654.742194134182,2343
PAYMENT,1,98,15,108,1959670,18145.09259259259,63464.97692995971,2343
TRANSFER,1,98,15,175,2484575,14197.57142857143,36589.574475576745,2343
CASH_IN,1,98,16,11,44455,4041.3636363636365,5815.227463697826,2344
CASH_OUT,1,98,16,5,108075,21615.0,30545.916257332992,2344
PAYMENT,1,98,16,129,1359605,10539.573643410853,19419.387159958536,2344
TRANSFER,1,98,16,178,2604155,14630.08426966292,58330.216649931,2344
CASH_IN,1,98,17,6,7265,1210.8333333333333,991.5665215539836,2345
PAYMENT,1,98,17,124,1290415,10406.572580645161,18431.11084273349,2345
TRANSFER,1,98,17,167,3177810,19028.80239520958,68731.71942329394,2345
CASH_IN,1,98,18,7,37800,5400.0,11074.332184530738,2346
CASH_OUT,1,98,18,5,61205,12241.0,12756.553413834004,2346
PAYMENT,1,98,18,145,1155945,7972.0344827586205,13359.098042893313,2346
TRANSFER,1,98,18,179,1395955,7798.631284916201,14185.563546936875,2346
CASH_IN,1,98,19,8,40300,5037.5,7004.118686275139,2347
CASH_OUT,1,98,19,9,127990,14221.111111111111,17135.877344364693,2347
PAYMENT,1,98,19,144,1513920,10513.333333333334,23322.730171601743,2347
TRANSFER,1,98,19,198,2457370,12410.959595959595,40869.141540932505,2347
CASH_IN,1,98,20,13,30675,2359.6153846153848,1559.36480329126,2348
CASH_OUT,1,98,20,3,66050,22016.666666666668,14693.564350875975,2348
PAYMENT,1,98,20,152,1291015,8493.519736842105,18154.362554161806,2348
TRANSFER,1,98,20,211,3481950,16502.1327014218,62302.10592405992,2348
CASH_IN,1,98,21,14,74950,5353.571428571428,8014.061303198808,2349
CASH_OUT,1,98,21,4,70100,17525.0,13875.668152080701,2349
PAYMENT,1,98,21,169,2036550,12050.591715976332,33589.95573286578,2349
TRANSFER,1,98,21,249,2508535,10074.437751004016,30457.26227498854,2349
CASH_IN,1,98,22,6,16300,2716.6666666666665,1505.5453054181621,2350
CASH_OUT,1,98,22,2,4400,2200.0,919.2388155425118,2350
PAYMENT,1,98,22,144,1790860,12436.527777777777,24176.525026043077,2350
TRANSFER,1,98,22,226,1880485,8320.730088495575,16449.809725956024,2350
CASH_IN,1,98,23,4,6255,1563.75,1716.3205557237843,2351
CASH_OUT,1,98,23,3,39100,13033.333333333334,15411.548700027955,2351
PAYMENT,1,98,23,104,4082705,39256.778846153844,279902.3060610788,2351
TRANSFER,1,98,23,219,2051735,9368.65296803653,16342.342668301588,2351
CASH_IN,1,99,0,5,6250,1250.0,447.21359549995793,2352
CASH_OUT,1,99,0,4,5755,1438.75,974.255057295915,2352
PAYMENT,1,99,0,100,1654290,16542.9,52854.13656097375,2352
TRANSFER,1,99,0,164,1579745,9632.591463414634,20734.54507211121,2352
CASH_IN,1,99,1,5,37600,7520.0,2608.0644163823868,2353
CASH_OUT,1,99,1,1,15500,15500.0,0.0,2353
PAYMENT,1,99,1,92,8056230,87567.71739130435,526778.2694497873,2353
TRANSFER,1,99,1,128,823000,6429.6875,9693.937137428189,2353
CASH_IN,1,99,2,2,3300,1650.0,848.5281374238571,2354
CASH_OUT,1,99,2,3,30050,10016.666666666666,6917.4296767898795,2354
PAYMENT,1,99,2,91,4020520,44181.53846153846,186555.67509562554,2354
